icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model,typecode,registration,departure_time,arrival_time,departure_weather,arrival_weather,distance_km,fuel_burn_kg,co2_emissions_kg,weather_penalty_score,fuel_burn_kg_adjusted,co2_emissions_kg_adjusted,fuel_burn_kg_modeled,co2_emissions_kg_modeled,wind_direction_deg,wind_speed_kt,weather_penalty_factor,weather_adjusted_fuel_burn_kg,weather_adjusted_co2_emissions_kg,expected_flight_duration_sec,actual_flight_duration_sec,duration_deviation_ratio,deviation_type,deviation_flag,distance_penalty_km,predicted_fuel_burn_kg,anomaly_score,model_confidence,shap_top_feature
896441,1663447287.0,0.0,1663474433,0.0,ETD925  ,OMAA,Unknown,VHHH,Unknown,777 FFX,B77L,A6-DDD,1663447287.0,1663474433.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","VHHH 091100Z 07004KT 010V100 9999 FEW015 25/20 Q1010 NOSIG,VHHH,2025-04-09T11:00:00Z,22.309,113.922,25,20,70,4,,6+,29.82,,,,,,TRUE,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,9",6580.363364219924,29611.63513898966,93572.76703920732,0.05,31092.216895939146,98251.40539116767,29611.63513898966,93572.76703920732,290.0,14.0,0.02,30203.867841769454,95444.22237999148,27869.774248460853,27146.0,0.974030135945546,Normal,0,0.0,30203.38758513919,1.5900753811486088e-05,0.9994871490484888,distance_km
89656d,1663490871.0,0.0,1663512709,0.0,ETD81C  ,EGLL,Unknown,OMAA,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMH,1663490871.0,1663512709.0,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5911.720317026873,26602.74142662093,84064.66290812215,0.05,27932.878497951977,88267.89605352825,26602.74142662093,84064.66290812215,70.0,10.0,0.02,27134.79625515335,85745.95616628458,25037.87428387852,21838.0,0.8721986440382893,Normal,0,0.0,27122.04682716418,0.00047007617346931475,0.9994871490484888,distance_km
89656d,1663453731.0,0.0,1663478597,0.0,ETD89G  ,Unknown,Unknown,EGLL,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMH,1663453731.0,1663478597.0,No Weather Info,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26",3118.107651736462,14031.48443281408,44339.49080769249,0.0,14031.48443281408,44339.49080769249,14031.48443281408,44339.49080769249,,0.0,0.0,14031.48443281408,44339.4908076925,13206.10299558972,24866.0,1.8829173154490912,Holding/Reroute,1,2753.031237152427,14031.39756164697,6.1911984696041034e-06,0.9994871490484888,distance_km
8964c2,1663503164.0,0.0,1663518430,0.0,ETD245  ,VGZR,Unknown,OMAA,Unknown,787-9 Dreamliner,B789,A6-BLR,1663503164.0,1663518430.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5890.3229908402245,26506.45345878101,83760.392929748,0.0,26506.45345878101,83760.392929748,26506.45345878101,83760.392929748,,0.0,0.0,26506.45345878101,83760.39292974799,24947.250314146837,15266.0,0.6119311670730746,Shortened Flight (Possible Direct Routing),1,0.0,26512.47031816065,0.00022694450224501354,0.9994871490484888,distance_km
8964c2,1663480041.0,0.0,1663495250,0.0,ETD240  ,OMAA,Unknown,Unknown,Unknown,787-9 Dreamliner,B789,A6-BLR,1663480041.0,1663495250.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,3577.371264949468,16098.170692272604,50870.21938758143,0.05,16903.079226886235,53413.73035696051,16098.170692272604,50870.21938758144,290.0,14.0,0.02,16420.134106118057,51887.62377533306,15151.2194750801,15209.0,1.003813589065549,Normal,0,0.0,16414.296676824684,0.0003556307899329607,0.9994871490484888,distance_km
8964c2,1663449770.0,0.0,1663471601,0.0,ETD69K  ,EGLL,Unknown,OMAD,Unknown,787-9 Dreamliner,B789,A6-BLR,1663449770.0,1663471601.0,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26","OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",5582.688593910966,25122.098672599343,79385.83180541394,0.05,26378.203606229315,83355.12339568464,25122.098672599343,79385.83180541394,70.0,10.0,0.02,25624.54064605133,80973.5484415222,23644.328162446447,21831.0,0.9233081122039872,Normal,0,0.0,25542.296255172165,0.0032199294087551233,0.9994871490484888,distance_km
89650a,1663502250.0,0.0,1663524383,0.0,ETD971  ,OMAA,Unknown,Unknown,Unknown,Boeing 777-F,Unknown,A6-DDF,1663502250.0,1663524383.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,5697.881837481747,25640.468268667864,81023.87972899046,0.05,26922.49168210126,85075.07371543998,25640.468268667864,81023.87972899046,290.0,14.0,0.02,26153.277634041224,82644.35732357026,24132.20542933446,22133.0,0.9171561242013844,Normal,0,0.0,26156.645995314437,0.00012877649809598412,0.9994871490484888,distance_km
89650a,1663474389.0,0.0,1663490189,0.0,ETD9932 ,Unknown,Unknown,OMAA,Unknown,Boeing 777-F,Unknown,A6-DDF,1663474389.0,1663490189.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3672.286046237906,16525.28720807058,52219.90757750303,0.0,16525.28720807058,52219.90757750303,16525.287208070575,52219.90757750302,,0.0,0.0,16525.287208070575,52219.90757750302,15553.21148994878,15800.0,1.0158673666985567,Normal,0,0.0,16535.741279547197,0.000632210633916552,0.9994871490484888,distance_km
8964fc,1663439756.0,0.0,1663523333,0.0,ETD857  ,Unknown,Unknown,Unknown,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMA,1663439756.0,1663523333.0,No Weather Info,No Weather Info,6083.138959604279,27374.125318219256,86502.23600557285,0.0,27374.125318219256,86502.23600557285,27374.125318219256,86502.23600557285,,0.0,0.0,27374.125318219256,86502.23600557285,25763.88265244165,83577.0,3.243959814887581,Holding/Reroute,1,13650.319373729057,27374.013427171005,4.0874915382309485e-06,0.9994871490484888,distance_km
8964bd,1663500525.0,0.0,1663522227,0.0,ETD2EN  ,Unknown,Unknown,Unknown,Unknown,787-9 Dreamliner,B789,A6-BLM,1663500525.0,1663522227.0,No Weather Info,No Weather Info,6095.832645459029,27431.24690456563,86682.7402184274,0.0,27431.24690456563,86682.7402184274,27431.24690456563,86682.7402184274,,0.0,0.0,27431.24690456563,86682.7402184274,25817.644145473536,21702.0,0.8405879280741768,Normal,0,0.0,27431.537615380876,1.0597685748527274e-05,0.9994871490484888,distance_km
8964bd,1663443595.0,0.0,1663467850,0.0,ETD418  ,Unknown,Unknown,WMKK,Unknown,787-9 Dreamliner,B789,A6-BLM,1663443595.0,1663467850.0,No Weather Info,"WMKK 091100Z VRB01KT 9000 FEW017CB 28/24 Q1008 NOSIG,WMKK,2025-04-09T11:00:00Z,2.747,101.714,28,24,VRB,1,,5.59,29.76,,,,,,TRUE,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,21",6318.211516501041,28431.951824254684,89844.96776464481,0.0,28431.951824254684,89844.96776464481,28431.951824254684,89844.96776464481,,0.0,0.0,28431.951824254684,89844.96776464481,26759.484069886763,24255.0,0.906407609976863,Normal,0,0.0,28436.37612635389,0.00015558600292625994,0.9994871490484888,distance_km
8964c1,1663498818.0,1663498819.0,1663516134,1663516250.0,ETD1BQ  ,LOWW,LOWW,OMAA,OMAA,Boeing 787 9,B789,A6-BLQ,1663498819.0,1663516250.0,"LOWW 091120Z 33008KT 290V010 9999 FEW050 12/M01 Q1021 NOSIG,LOWW,2025-04-09T11:20:00Z,48.117,16.582,12,-1,330,8,,6+,30.15,,,,,,TRUE,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,179","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6924.78688337792,31161.54097520064,98470.46948163403,0.05,32719.61802396068,103393.99295571574,31161.54097520064,98470.46948163403,330.0,8.0,0.0,31161.54097520064,98470.46948163403,29328.509153130017,17316.0,0.5904152819220949,Shortened Flight (Possible Direct Routing),1,0.0,31161.6071809401,2.1245932237691877e-06,0.9994871490484888,distance_km
8964c1,1663457513.0,0.0,1663476918,0.0,ETD3BH  ,OMAA,Unknown,LOWW,Unknown,Boeing 787 9,B789,A6-BLQ,1663457513.0,1663476918.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","LOWW 091120Z 33008KT 290V010 9999 FEW050 12/M01 Q1021 NOSIG,LOWW,2025-04-09T11:20:00Z,48.117,16.582,12,-1,330,8,,6+,30.15,,,,,,TRUE,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,179",3557.4754679115044,16008.63960560177,50587.30115370159,0.05,16809.07158588186,53116.66621138668,16008.63960560177,50587.30115370159,290.0,14.0,0.02,16328.812397713806,51599.04717677563,15066.954922919313,19405.0,1.2879178373648552,Normal,0,0.0,16327.534899170474,7.824197291389695e-05,0.9994871490484888,distance_km
89656e,1663503497.0,0.0,1663516649,0.0,ETD71B  ,LTFM,Unknown,OMAA,Unknown,787-10 Dreamliner,B789,A6-BMI,1663503497.0,1663516649.0,"LTFM 091050Z 05008KT 340V100 9999 SCT035 BKN080 08/M00 Q1020 NOSIG RMK RWY17L 03007KT 340V080 RWY34L 04009KT 320V050 RWY16R 03008KT 320V060 RWY36 02008KT 330V050 RWY18 03009KT 360V060,LTFM,2025-04-09T10:50:00Z,41.262,28.74,8,0,50,8,,6+,30.12,,,,,,TRUE,,,,,SCT,3500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,99","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5127.359671889761,23073.118523503923,72911.05453427239,0.05,24226.77444967912,76556.60726098603,23073.118523503923,72911.05453427239,50.0,8.0,0.0,23073.118523503923,72911.05453427239,21715.876257415457,13152.0,0.6056398481967268,Shortened Flight (Possible Direct Routing),1,0.0,23094.10869235427,0.0009088971187399793,0.9994871490484888,distance_km
89656e,1663480805.0,0.0,1663495580,0.0,ETD61N  ,Unknown,Unknown,LTFM,Unknown,787-10 Dreamliner,B789,A6-BMI,1663480805.0,1663495580.0,No Weather Info,"LTFM 091050Z 05008KT 340V100 9999 SCT035 BKN080 08/M00 Q1020 NOSIG RMK RWY17L 03007KT 340V080 RWY34L 04009KT 320V050 RWY16R 03008KT 320V060 RWY36 02008KT 330V050 RWY18 03009KT 360V060,LTFM,2025-04-09T10:50:00Z,41.262,28.74,8,0,50,8,,6+,30.12,,,,,,TRUE,,,,,SCT,3500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,99",2695.2499783557646,12128.62490260094,38326.45469221898,0.0,12128.62490260094,38326.45469221898,12128.62490260094,38326.45469221898,,0.0,0.0,12128.62490260094,38326.45469221897,11415.176378918532,14775.0,1.2943295407407251,Normal,0,0.0,12129.368511861463,6.130651070554652e-05,0.9994871490484888,distance_km
89656e,1663470003.0,0.0,1663471502,0.0,ETD289  ,Unknown,Unknown,OMAD,Unknown,787-10 Dreamliner,B789,A6-BMI,1663470003.0,1663471502.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",4399.216308681882,19796.47338906847,62556.85590945637,0.0,19796.47338906847,62556.85590945637,19796.47338906847,62556.85590945637,,0.0,0.0,19796.47338906847,62556.85590945637,18631.974954417383,1499.0,0.0804530922603354,Shortened Flight (Possible Direct Routing),1,0.0,19797.166554687465,3.501337512520368e-05,0.9994871490484888,distance_km
896440,1663502953.0,0.0,1663514759,0.0,ETD88F  ,OLBA,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEJ,1663502953.0,1663514759.0,"OLBA 091100Z 21008KT 6000 SCT030 22/14 Q1014 NOSIG,OLBA,2025-04-09T11:00:00Z,33.82,35.491,22,14,210,8,,3.73,29.94,,,,,,TRUE,,,,,SCT,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,29","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2804.110340772053,12618.496533474236,39874.449045778594,0.05,13249.42136014795,41868.17149806752,12618.496533474236,39874.449045778594,210.0,8.0,0.0,12618.496533474236,39874.44904577859,11876.232031505166,11806.0,0.9940863372053648,Normal,0,0.0,12621.345093686974,0.00022569386951975978,0.9994871490484888,distance_km
896440,1663479175.0,0.0,1663492674,0.0,ETD55E  ,OMAA,Unknown,OLBA,Unknown,A321 231SL,A321,A6-AEJ,1663479175.0,1663492674.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","OLBA 091100Z 21008KT 6000 SCT030 22/14 Q1014 NOSIG,OLBA,2025-04-09T11:00:00Z,33.82,35.491,22,14,210,8,,3.73,29.94,,,,,,TRUE,,,,,SCT,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,29",5548.896145529316,24970.03265488192,78905.30318942688,0.05,26218.53428762602,82850.56834889822,24970.03265488192,78905.30318942688,290.0,14.0,0.02,25469.43330797956,80483.40925321542,23501.20720459475,13499.0,0.574396024956573,Shortened Flight (Possible Direct Routing),1,0.0,25470.155807324823,2.836650669620619e-05,0.9994871490484888,distance_km
896440,1663461291.0,0.0,1663462492,0.0,ETD3SQ  ,Unknown,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEJ,1663461291.0,1663462492.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",2467.089586797719,11101.903140589737,35082.01392426357,0.0,11101.903140589737,35082.01392426357,11101.903140589737,35082.01392426357,,0.0,0.0,11101.903140589737,35082.01392426357,10448.850014672693,1201.0,0.1149408784998835,Shortened Flight (Possible Direct Routing),1,0.0,11101.858252358772,4.043307880928746e-06,0.9994871490484888,distance_km
8964bf,1663526727.0,0.0,1663527593,0.0,ETD279  ,Unknown,Unknown,OMAA,Unknown,787 9,B789,A6-BLO,1663526727.0,1663527593.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6861.036396347694,30874.66378356462,97563.9375560642,0.0,30874.66378356462,97563.9375560642,30874.66378356462,97563.9375560642,,0.0,0.0,30874.66378356462,97563.9375560642,29058.507090413765,866.0,0.0298019439644815,Shortened Flight (Possible Direct Routing),1,0.0,30875.68722535112,3.314717431322932e-05,0.9994871490484888,distance_km
89643d,1663513085.0,0.0,1663522169,0.0,ETD244  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEG,1663513085.0,1663522169.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3682.314953660558,16570.41729147251,52362.51864105313,0.0,16570.41729147251,52362.51864105313,16570.41729147251,52362.51864105313,,0.0,0.0,16570.41729147251,52362.51864105313,15595.686862562365,9084.0,0.582468735109465,Shortened Flight (Possible Direct Routing),1,0.0,16569.50170094433,5.52575777295881e-05,0.9994871490484888,distance_km
89643d,1663495973.0,0.0,1663504369,0.0,ETD243  ,Unknown,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEG,1663495973.0,1663504369.0,No Weather Info,No Weather Info,4227.388800543007,19023.24960244353,60113.46874372156,0.0,19023.24960244353,60113.46874372156,19023.24960244353,60113.46874372156,,0.0,0.0,19023.24960244353,60113.46874372156,17904.234919946855,8396.0,0.4689393340480656,Shortened Flight (Possible Direct Routing),1,0.0,19043.737974969867,0.0010758587706501835,0.9994871490484888,distance_km
89643d,1663461479.0,0.0,1663463665,0.0,ETD370  ,OBBI,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEG,1663461479.0,1663463665.0,"OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6","OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",2114.921139949203,9517.145129771412,30074.178610077663,0.05,9993.002386259985,31577.88754058155,9517.145129771412,30074.178610077663,320.0,18.0,0.02,9707.48803236684,30675.66218227922,8957.313063314272,2186.0,0.2440463992436548,Shortened Flight (Possible Direct Routing),1,0.0,9704.160434957448,0.0003429042039953428,0.9994871490484888,distance_km
89637c,1663497445.0,0.0,1663528063,0.0,ETD656  ,Unknown,Unknown,OMAM,Unknown,A320 232SL,A320,A6-EIS,1663497445.0,1663528063.0,No Weather Info,No Weather Info,4094.167081992001,18423.751868964,58219.055905926245,0.0,18423.751868964,58219.055905926245,18423.75186896401,58219.05590592626,,0.0,0.0,18423.75186896401,58219.055905926274,17340.001759024944,30618.0,1.765743765513995,Holding/Reroute,1,3135.082918007999,18424.74791467626,5.406020841442462e-05,0.9994871490484888,distance_km
896488,1663483915.0,0.0,1663508559,0.0,ETD25   ,Unknown,Unknown,EGLL,Unknown,787 9,B789,A6-BLH,1663483915.0,1663508559.0,No Weather Info,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26",3175.4582734976784,14289.562230739552,45155.01664913699,0.0,14289.562230739552,45155.01664913699,14289.562230739552,45155.01664913699,,0.0,0.0,14289.562230739552,45155.01664913698,13448.999746578404,24644.0,1.832403930728733,Holding/Reroute,1,2643.263948724544,14291.112028054926,0.00010844483706599061,0.9994871490484888,distance_km
896488,1663445322.0,0.0,1663467397,0.0,ETD42B  ,EGLL,Unknown,OMAD,Unknown,787 9,B789,A6-BLH,1663445322.0,1663467397.0,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26","OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",3958.9310506563897,17815.189727953755,56295.99954033387,0.05,18705.949214351444,59110.79951735056,17815.189727953755,56295.99954033387,70.0,10.0,0.02,18171.493522512832,57421.91953114055,16767.237391015296,22075.0,1.3165555830818536,Holding/Reroute,1,1253.2217271213883,18114.75349565653,0.0031322549804449814,0.9994871490484888,distance_km
89637d,1663532513.0,0.0,1663536206,0.0,ETD352  ,Unknown,Unknown,OMAF,Unknown,A320 232SL,A320,A6-EIT,1663532513.0,1663536206.0,No Weather Info,No Weather Info,5315.857283472374,23921.35777562568,75591.49057097716,0.0,23921.35777562568,75591.49057097716,23921.35777562568,75591.49057097716,,0.0,0.0,23921.35777562568,75591.49057097714,22514.219082941818,3693.0,0.1640296732653742,Shortened Flight (Possible Direct Routing),1,0.0,23915.11171314435,0.00026117638739255457,0.9994871490484888,distance_km
89637d,1663521616.0,0.0,1663525049,0.0,ETD351  ,Unknown,Unknown,Unknown,Unknown,A320 232SL,A320,A6-EIT,1663521616.0,1663525049.0,No Weather Info,No Weather Info,3115.5337995924183,14019.902098165883,44302.890630204194,0.0,14019.902098165883,44302.890630204194,14019.902098165883,44302.890630204194,,0.0,0.0,14019.902098165883,44302.890630204194,13195.20197474436,3433.0,0.2601703260450858,Shortened Flight (Possible Direct Routing),1,0.0,14022.882097537275,0.00021250976444526617,0.9994871490484888,distance_km
89637d,1663509195.0,0.0,1663511489,0.0,ETD396  ,OTBD,Unknown,OMAA,Unknown,A320 232SL,A320,A6-EIT,1663509195.0,1663511489.0,"OTBD 091100Z 33017KT CAVOK 38/05 Q1008 NOSIG,OTBD,2025-04-09T11:00:00Z,25.261,51.565,38,5,330,17,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2787.9098040609106,12545.594118274095,39644.07741374615,0.05,13172.873824187802,41626.281284433455,12545.594118274095,39644.07741374615,330.0,17.0,0.02,12796.506000639578,40436.95896202107,11807.61799366974,2294.0,0.1942813530408801,Shortened Flight (Possible Direct Routing),1,0.0,12795.228704648049,9.982596020852493e-05,0.9994871490484888,distance_km
89637d,1663501443.0,0.0,1663503749,0.0,ETD395  ,OMAD,Unknown,OTBD,Unknown,A320 232SL,A320,A6-EIT,1663501443.0,1663503749.0,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9","OTBD 091100Z 33017KT CAVOK 38/05 Q1008 NOSIG,OTBD,2025-04-09T11:00:00Z,25.261,51.565,38,5,330,17,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5702.664013952401,25661.988062785804,81091.88227840315,0.05,26945.08746592509,85146.4763923233,25661.988062785804,81091.88227840315,310.0,11.0,0.02,26175.22782404152,82713.7199239712,24152.459353210168,2306.0,0.0954768194110842,Shortened Flight (Possible Direct Routing),1,0.0,26168.62079327979,0.0002524791357528037,0.9994871490484888,distance_km
89637d,1663461964.0,0.0,1663464020,0.0,ETD385  ,Unknown,Unknown,OMAD,Unknown,A320 232SL,A320,A6-EIT,1663461964.0,1663464020.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",5788.192723848937,26046.867257320217,82308.10053313189,0.0,26046.867257320217,82308.10053313189,26046.867257320217,82308.10053313189,,0.0,0.0,26046.867257320217,82308.10053313189,24514.69859512491,2056.0,0.083868051325292,Shortened Flight (Possible Direct Routing),1,0.0,26047.671452427963,3.0873973100258664e-05,0.9994871490484888,distance_km
8964fa,1663496905.0,0.0,1663521389,0.0,ETD57X  ,Unknown,Unknown,EGLL,Unknown,B787-9,Unknown,A6-BLU,1663496905.0,1663521389.0,No Weather Info,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26",4406.867646934183,19830.90441120382,62665.65793940408,0.0,19830.90441120382,62665.65793940408,19830.90441120382,62665.65793940408,,0.0,0.0,19830.90441120382,62665.65793940408,18664.38062230948,24484.0,1.3118035093398357,Holding/Reroute,1,1374.0767975102617,19831.91187787082,5.080027952952269e-05,0.9994871490484888,distance_km
